class	path	image
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot37.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot37.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot37	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot38.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot38.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot38	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot39.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot39.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot39	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot40.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot40.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot40	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot41.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot41.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot41	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot42.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot42.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot42	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot43.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot43.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot43	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot44.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot44.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot44	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot45.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot45.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot45	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot46.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot46.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot46	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot47.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot47.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot47	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot48.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot48.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container48.Slot48	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot1.Empty	rbxassetid://1554579261
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot4.Empty	rbxassetid://1554578227
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot3.Empty	rbxassetid://1554578227
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot10.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot10.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot9.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot9.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot8.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot8.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot7.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot7.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot6.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot5.Empty	rbxassetid://1554578227
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot2.Empty	rbxassetid://1554578227
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BlastFurnace.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot1.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot2.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot2	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot3.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot3	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot4.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Container4.Slot4	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give1.Empty	rbxassetid://15635568292
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give1.ItemImage	rbxassetid://14183996960
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive1.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive1.ItemImage	rbxassetid://15305065991
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Trade1.Arrow	rbxassetid://13002701240
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive2.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give2.Empty	rbxassetid://15635568292
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Trade2.Arrow	rbxassetid://13002701240
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive3.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give3.Empty	rbxassetid://15635568292
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Trade3.Arrow	rbxassetid://13002701240
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Trade4.Arrow	rbxassetid://13002701240
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive4.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give4.Empty	rbxassetid://15635568292
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give5.Empty	rbxassetid://15635568292
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Give5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive5.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Receive5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.TradingPost.Trade5.Arrow	rbxassetid://13002701240
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot4.Empty	rbxassetid://1554578593
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot4	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot5.Empty	rbxassetid://1554578593
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot5	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot1.Empty	rbxassetid://1554578227
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot2.Empty	rbxassetid://1554578227
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot2	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot3.Empty	rbxassetid://1554578593
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Loom.Slot3	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot3.Empty	rbxassetid://1554578593
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot3	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot1.Empty	rbxassetid://1554578227
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot2.Empty	rbxassetid://1554578593
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Feed.Slot2	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Clan Table.YourClan.ClanDecal	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Clan Table.ScrollingFrame.t.ClanDecal	rbxasset://textures/ui/GuiImagePlaceholder.png
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot1.Empty	rbxassetid://1554579261
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Boat.Slot7.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot1.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot2.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot2	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot3.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot3	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot4.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot4	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot5.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot5	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot6.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot6	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot8.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot8.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot8	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot9.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot9.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot9	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot10.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot10.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot10	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot11.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot11.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot11	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot12.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot12.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot12	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot13.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot13.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot13	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Swap.Arrow	rbxassetid://13002701240
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot7.Checker	rbxassetid://9738374412
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot7.Broken	http://www.roblox.com/asset/?id=240664703
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.ArmorStand.Slot7	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Battery.Icon	rbxassetid://13321880274
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot1.Empty	rbxassetid://1554579261
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot3.Empty	rbxassetid://1554578227
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot2.Empty	rbxassetid://1554578227
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot4.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot5.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot6.Empty	rbxassetid://1554578593
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Furnace.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Generator.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Generator.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.Generator.Slot1.Empty	rbxassetid://1554579261
ImageButton	ReplicatedStorage.UIs.Main.Inventory.Benches.Generator.Slot1	http://www.roblox.com/asset/?id=28756351
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot1.Empty	rbxassetid://1554579261
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot7.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot8.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot9.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot10.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot11.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot12.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.BoatLarge.Slot13.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot2.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot1.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot1.Empty	rbxassetid://1554578227
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot3.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot4.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot5.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot6.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot7.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot8.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot9.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot10.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot11.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot12.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.ChristmasTree.Slot13.Broken	http://www.roblox.com/asset/?id=240664703
ImageLabel	ReplicatedStorage.UIs.Main.Inventory.Benches.AutoTurret.Slot1.Checker	rbxassetid://9738374412
