class	path	meshId	textureId
MeshPart	Workspace.Bases.Base.Large Storage Box.Large Storage Box.Main	rbxassetid://13633242928	rbxassetid://13633272876
MeshPart	Workspace.Bases.Base.Large Storage Box.Large Storage Box.Lock.Wooden Lock.Main	rbxassetid://15202304424	rbxassetid://15074578916
MeshPart	Workspace.Bases.Base.Large Storage Box.Large Storage Box.Lock.Combination Lock.Off	rbxassetid://15202303759	
MeshPart	Workspace.Bases.Base.Large Storage Box.Large Storage Box.Lock.Combination Lock.Detail	rbxassetid://15202303272	rbxassetid://15074576699
MeshPart	Workspace.Bases.Base.Large Storage Box.Large Storage Box.Lock.Combination Lock.On	rbxassetid://15202304006	
MeshPart	Workspace.Bases.Base.Large Storage Box.Large Storage Box.Lock.Combination Lock.Main	rbxassetid://15202303527	rbxassetid://15074573933
MeshPart	Workspace.Bases.Base.Large Storage Box.Large Storage Box.Lock.Combination Lock.Detail	rbxassetid://15202304237	
MeshPart	Workspace.Bases.Base.Anvil.Anvil.Main	rbxassetid://14505950442	rbxassetid://14505953785
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Main	rbxassetid://12959737624	rbxassetid://15074026324
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Main	rbxassetid://12959737624	rbxassetid://15074026324
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Main	rbxassetid://12959737624	rbxassetid://15074026324
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Main	rbxassetid://12959737624	rbxassetid://15074026324
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Main	rbxassetid://12959737624	rbxassetid://15074026324
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Furnace.Furnace.Detail	rbxassetid://12967833731	rbxassetid://12967879705
MeshPart	Workspace.Bases.Base.Sewing Table.Sewing Table.Sewing	rbxassetid://15061594840	rbxassetid://15061595120
MeshPart	Workspace.Bases.Base.Sewing Table.Sewing Table.Main	rbxassetid://15061580912	rbxassetid://15061581200
MeshPart	Workspace.Bases.Base.Sewing Table.Sewing Table.Components	rbxassetid://15061581864	rbxassetid://15061581931
MeshPart	Workspace.Bases.Base.Campfire.Campfire.Main	rbxassetid://11702724276	rbxassetid://11702728291
MeshPart	Workspace.Bases.Base.Carpentry Table.Carpentry Table.Detail1	rbxassetid://13623012603	rbxassetid://13623018280
MeshPart	Workspace.Bases.Base.Carpentry Table.Carpentry Table.Detail2	rbxassetid://13623012536	rbxassetid://13623018945
MeshPart	Workspace.Bases.Base.Carpentry Table.Carpentry Table.Main	rbxassetid://13623012433	rbxassetid://13623017548
MeshPart	Workspace.Bases.Base.Candle.Candle.Main	rbxassetid://92795419779003	rbxassetid://94271907404516
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://11710576234
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://109678951420806
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://11710576234
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://11710576234
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://109678951420806
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://11710576234
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://11710576234
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://109678951420806
MeshPart	Workspace.Bases.Base.Foundation.Foundation.Fill	rbxassetid://11710560969	rbxassetid://11710576234
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://11710563904	rbxassetid://11710570284
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Wall.Wall.Detail	rbxassetid://12718821464	rbxassetid://72404686244463
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://12719851455	rbxassetid://117159823255116
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://12719851455	rbxassetid://117159823255116
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://12719851455	rbxassetid://117159823255116
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://11710561659	rbxassetid://11710578299
MeshPart	Workspace.Bases.Base.Floor.Floor.Detail	rbxassetid://12719851455	rbxassetid://117159823255116
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Pole	rbxassetid://12719312323	rbxassetid://11698025857
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Pole	rbxassetid://12719312323	rbxassetid://11698025857
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Pole	rbxassetid://12719312323	rbxassetid://11698025857
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Detail	rbxassetid://12719191887	rbxassetid://11698028723
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://139486339259734
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://139486339259734
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Foundation.Triangle Foundation.Fill	rbxassetid://12719408177	rbxassetid://12719459407
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12727834103	rbxassetid://11698028723
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12727834103	rbxassetid://11698028723
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12727834103	rbxassetid://11698028723
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
MeshPart	Workspace.Bases.Base.Triangle Floor.Triangle Floor.Detail	rbxassetid://12728558945	rbxassetid://12728558985
